timestamp,ambient_temp_f,precipitation_in,wind_speed_mph,humidity_pct,ground_temp_f,frost_heave_risk
2025-12-18T05:00:00,52.9,0.14,10.6,69.3,35.7,No
2025-12-18T06:00:00,58.8,0,9.7,40.2,40.1,No
2025-12-18T07:00:00,58.1,0,10.7,30.9,40.6,No
2025-12-18T08:00:00,58.6,0,6.7,46.0,44.3,No
2025-12-18T09:00:00,53.6,0,3.5,50.5,40.8,No
2025-12-18T10:00:00,51.5,0,9.0,80.4,38.8,No
2025-12-18T11:00:00,47.9,0,4.0,45.9,34.2,No
2025-12-18T12:00:00,51.1,0,6.8,41.0,36.3,No
2025-12-18T13:00:00,48.6,0,11.8,93.2,25.7,Yes
2025-12-18T14:00:00,59.2,0.01,14.5,33.6,40.1,No
2025-12-18T15:00:00,59.7,0,6.4,33.5,48.3,No
2025-12-18T16:00:00,51.4,0,4.3,39.4,39.4,No
2025-12-18T17:00:00,53.0,0,9.2,87.4,36.7,No
2025-12-18T18:00:00,52.2,0,7.6,80.9,32.9,No
2025-12-18T19:00:00,61.3,0,4.6,77.3,47.9,No
2025-12-18T20:00:00,38.8,0,9.7,37.2,17.9,Yes
2025-12-18T21:00:00,64.5,0,3.0,74.7,48.8,No
2025-12-18T22:00:00,71.2,0,8.9,62.6,58.0,No
2025-12-18T23:00:00,59.4,0,4.0,84.7,50.4,No
2025-12-19T00:00:00,51.2,0,5.4,81.4,28.6,Yes
2025-12-19T01:00:00,57.8,0,6.5,91.3,38.6,No
2025-12-19T02:00:00,56.2,0,1.6,33.8,40.7,No
2025-12-19T03:00:00,48.3,0,4.3,60.4,33.7,No
2025-12-19T04:00:00,52.7,0,5.9,89.1,43.4,No
2025-12-19T05:00:00,66.7,0,10.6,61.2,55.4,No
2025-12-19T06:00:00,47.2,0,8.9,44.8,24.4,Yes
2025-12-19T07:00:00,64.3,0,11.0,81.0,45.0,No
2025-12-19T08:00:00,58.6,0,17.1,51.0,46.9,No
2025-12-19T09:00:00,59.5,0,3.5,62.8,41.6,No
2025-12-19T10:00:00,48.5,0,12.0,63.5,30.2,Yes
2025-12-19T11:00:00,48.7,0,10.4,58.3,34.4,No
2025-12-19T12:00:00,44.4,0,10.8,67.3,29.6,Yes
2025-12-19T13:00:00,56.9,0,6.1,68.2,40.3,No
2025-12-19T14:00:00,47.3,0,4.0,38.0,32.9,No
2025-12-19T15:00:00,51.9,0,10.7,82.3,34.2,No
2025-12-19T16:00:00,72.4,0.03,6.5,47.0,59.8,No
2025-12-19T17:00:00,70.5,0,10.5,62.4,49.4,No
2025-12-19T18:00:00,50.9,0,9.6,49.3,34.3,No
2025-12-19T19:00:00,55.7,0,6.5,59.6,44.0,No
2025-12-19T20:00:00,53.7,0,8.6,81.3,39.6,No
2025-12-19T21:00:00,49.5,0,8.5,70.1,35.2,No
2025-12-19T22:00:00,50.0,0.04,15.6,59.6,33.2,No
2025-12-19T23:00:00,63.6,0,6.4,51.5,43.4,No
2025-12-20T00:00:00,46.2,0,5.9,76.6,36.2,No
2025-12-20T01:00:00,55.5,0,15.0,60.8,39.5,No
2025-12-20T02:00:00,51.7,0,14.7,82.5,35.1,No
2025-12-20T03:00:00,58.6,0,11.6,33.1,42.6,No
2025-12-20T04:00:00,51.7,0,0,88.9,44.8,No
2025-12-20T05:00:00,63.9,0.12,4.0,64.5,45.1,No
2025-12-20T06:00:00,44.2,0,3.0,86.1,30.6,Yes
2025-12-20T07:00:00,54.9,0,1.1,45.7,34.8,No
2025-12-20T08:00:00,67.4,0,13.7,80.9,54.9,No
2025-12-20T09:00:00,57.6,0,11.2,81.3,45.4,No
2025-12-20T10:00:00,52.3,0,9.6,44.6,37.9,No
2025-12-20T11:00:00,53.6,0,7.5,41.1,35.7,No
2025-12-20T12:00:00,65.4,0,8.3,78.3,50.0,No
2025-12-20T13:00:00,67.6,0,13.5,61.9,62.1,No
2025-12-20T14:00:00,52.6,0,0,37.6,37.4,No
2025-12-20T15:00:00,49.9,0,9.2,44.7,39.4,No
2025-12-20T16:00:00,68.2,0,8.1,55.3,53.5,No
2025-12-20T17:00:00,46.5,0.03,4.0,67.1,26.4,Yes
2025-12-20T18:00:00,65.3,0,2.0,30.3,54.5,No
2025-12-20T19:00:00,52.1,0,12.1,32.2,37.1,No
2025-12-20T20:00:00,62.5,0,9.4,67.5,50.5,No
2025-12-20T21:00:00,46.7,0,5.3,94.3,32.6,No
2025-12-20T22:00:00,63.8,0,17.6,66.5,47.0,No
2025-12-20T23:00:00,62.2,0,9.3,87.0,50.3,No
2025-12-21T00:00:00,51.7,0,9.2,69.9,42.0,No
2025-12-21T01:00:00,47.9,0,11.4,60.1,35.0,No
2025-12-21T02:00:00,47.7,0,6.9,42.2,35.0,No
2025-12-21T03:00:00,54.0,0,13.7,82.1,32.5,No
2025-12-21T04:00:00,61.0,0.04,11.2,59.2,42.2,No
2025-12-21T05:00:00,70.6,0,6.1,48.5,59.5,No
2025-12-21T06:00:00,57.8,0,13.3,44.8,35.3,No
2025-12-21T07:00:00,42.8,0,9.2,66.9,24.8,Yes
2025-12-21T08:00:00,58.2,0,16.9,52.7,45.0,No
2025-12-21T09:00:00,70.2,0,6.0,43.9,53.7,No
2025-12-21T10:00:00,45.0,0,16.0,44.6,26.7,Yes
2025-12-21T11:00:00,60.2,0,4.2,87.2,47.2,No
2025-12-21T12:00:00,46.4,0,4.0,49.9,34.8,No
2025-12-21T13:00:00,52.9,0,11.6,46.2,34.4,No
2025-12-21T14:00:00,48.0,0.15,7.6,54.5,37.1,No
2025-12-21T15:00:00,42.1,0,9.3,93.5,24.3,Yes
2025-12-21T16:00:00,43.0,0,7.5,74.3,30.2,Yes
2025-12-21T17:00:00,52.2,0,10.4,75.4,33.8,No
2025-12-21T18:00:00,48.9,0.12,5.3,49.9,34.6,No
2025-12-21T19:00:00,58.1,0,6.6,63.1,36.6,No
2025-12-21T20:00:00,55.4,0,8.6,88.7,45.8,No
2025-12-21T21:00:00,66.3,0,12.9,63.6,50.3,No
2025-12-21T22:00:00,64.6,0,1.3,55.0,49.4,No
2025-12-21T23:00:00,49.8,0,8.0,33.0,30.2,Yes
2025-12-22T00:00:00,45.1,0,6.2,54.4,33.0,No
2025-12-22T01:00:00,59.2,0,4.8,32.8,46.6,No
2025-12-22T02:00:00,59.3,0,4.7,33.6,39.8,No
2025-12-22T03:00:00,45.4,0,10.5,58.1,29.7,Yes
2025-12-22T04:00:00,50.0,0,5.7,73.4,38.8,No
2025-12-22T05:00:00,63.2,0,8.6,71.7,49.9,No
2025-12-22T06:00:00,53.0,0,6.3,79.8,38.3,No
2025-12-22T07:00:00,45.5,0,11.3,91.2,32.4,No
2025-12-22T08:00:00,58.0,0,6.3,78.7,44.8,No
2025-12-22T09:00:00,50.9,0,6.5,89.6,31.9,Yes
2025-12-22T10:00:00,55.8,0,4.1,67.5,35.8,No
2025-12-22T11:00:00,51.1,0,1.0,84.6,35.2,No
2025-12-22T12:00:00,59.0,0,9.9,73.8,40.8,No
2025-12-22T13:00:00,47.4,0,5.5,44.8,34.0,No
2025-12-22T14:00:00,59.0,0,7.5,49.2,47.9,No
2025-12-22T15:00:00,58.1,0,11.7,48.6,41.9,No
2025-12-22T16:00:00,66.6,0,11.2,35.0,50.4,No
2025-12-22T17:00:00,63.6,0,6.4,81.8,52.3,No
2025-12-22T18:00:00,53.5,0,1.3,54.3,38.0,No
2025-12-22T19:00:00,58.0,0,6.8,85.6,40.5,No
2025-12-22T20:00:00,45.6,0,6.6,93.8,33.4,No
2025-12-22T21:00:00,57.7,0.07,8.6,90.2,44.1,No
2025-12-22T22:00:00,53.1,0,9.6,38.3,37.6,No
2025-12-22T23:00:00,46.5,0.14,6.2,58.1,35.7,No
2025-12-23T00:00:00,60.2,0,10.4,40.1,48.8,No
2025-12-23T01:00:00,49.9,0,12.5,52.4,31.7,Yes
2025-12-23T02:00:00,58.1,0,15.1,95.0,42.8,No
2025-12-23T03:00:00,64.9,0,10.8,37.5,48.8,No
2025-12-23T04:00:00,69.3,0,6.4,91.7,50.9,No
2025-12-23T05:00:00,55.0,0,10.1,50.1,41.0,No
2025-12-23T06:00:00,47.2,0,4.8,43.6,40.0,No
2025-12-23T07:00:00,60.1,0,13.7,49.8,45.2,No
2025-12-23T08:00:00,62.5,0,7.3,82.5,45.3,No
2025-12-23T09:00:00,59.1,0,5.5,40.2,42.1,No
2025-12-23T10:00:00,61.5,0,7.3,47.5,49.4,No
2025-12-23T11:00:00,59.9,0,10.2,60.3,41.3,No
2025-12-23T12:00:00,67.1,0,4.5,65.9,51.4,No
2025-12-23T13:00:00,44.1,0,3.3,62.8,32.9,No
2025-12-23T14:00:00,59.5,0,10.0,58.5,44.6,No
2025-12-23T15:00:00,51.1,0,3.1,37.9,36.4,No
2025-12-23T16:00:00,57.9,0.02,8.4,53.6,45.6,No
2025-12-23T17:00:00,50.2,0,2.0,39.7,32.2,No
2025-12-23T18:00:00,54.8,0,17.4,39.0,43.2,No
2025-12-23T19:00:00,48.8,0,5.9,71.3,39.2,No
2025-12-23T20:00:00,44.7,0,7.9,93.0,27.1,Yes
2025-12-23T21:00:00,44.8,0,7.7,86.5,32.3,No
2025-12-23T22:00:00,55.6,0,6.1,32.2,37.7,No
2025-12-23T23:00:00,64.1,0,13.6,39.7,45.2,No
2025-12-24T00:00:00,53.3,0,6.6,62.8,36.9,No
2025-12-24T01:00:00,50.4,0,5.4,52.5,39.6,No
2025-12-24T02:00:00,50.4,0,0,79.3,32.7,No
2025-12-24T03:00:00,52.8,0,6.0,43.4,34.2,No
2025-12-24T04:00:00,69.1,0.04,6.6,82.6,61.7,No
2025-12-24T05:00:00,49.5,0,8.9,51.2,38.0,No
2025-12-24T06:00:00,60.1,0,4.8,91.4,46.0,No
2025-12-24T07:00:00,55.0,0,13.3,66.9,44.0,No
2025-12-24T08:00:00,49.1,0,16.0,67.2,37.5,No
2025-12-24T09:00:00,58.7,0,6.3,31.3,43.1,No
2025-12-24T10:00:00,51.7,0,10.1,76.5,36.2,No
2025-12-24T11:00:00,53.1,0,7.0,38.3,38.0,No
2025-12-24T12:00:00,62.3,0,2.1,82.2,48.7,No
2025-12-24T13:00:00,52.1,0,5.9,81.2,33.3,No
2025-12-24T14:00:00,54.3,0,7.4,57.7,44.1,No
2025-12-24T15:00:00,67.2,0,8.8,83.0,56.1,No
2025-12-24T16:00:00,59.5,0,15.5,89.4,48.3,No
2025-12-24T17:00:00,52.0,0,7.4,49.5,37.1,No
2025-12-24T18:00:00,53.8,0,11.5,47.3,35.6,No
2025-12-24T19:00:00,42.5,0,7.1,51.2,27.9,Yes
2025-12-24T20:00:00,63.5,0,7.7,75.0,49.2,No
2025-12-24T21:00:00,49.0,0.08,7.9,47.1,36.7,No
2025-12-24T22:00:00,57.8,0,7.7,54.7,42.7,No
2025-12-24T23:00:00,61.4,0,10.8,67.9,46.4,No
2025-12-25T00:00:00,56.4,0,8.5,80.3,40.1,No
2025-12-25T01:00:00,51.2,0.03,3.9,48.7,34.8,No
2025-12-25T02:00:00,50.8,0.02,9.3,34.2,34.2,No
2025-12-25T03:00:00,59.5,0,8.8,79.9,48.8,No
2025-12-25T04:00:00,60.2,0,7.3,44.6,44.3,No
2025-12-25T05:00:00,47.4,0,11.8,72.3,35.5,No
2025-12-25T06:00:00,39.8,0,9.8,46.9,25.3,Yes
2025-12-25T07:00:00,61.5,0,6.6,51.6,45.7,No
2025-12-25T08:00:00,43.6,0,9.0,60.6,25.4,Yes
2025-12-25T09:00:00,57.1,0,12.1,90.9,46.4,No
2025-12-25T10:00:00,58.7,0,7.5,91.5,43.5,No
2025-12-25T11:00:00,60.5,0,3.0,65.5,45.3,No
2025-12-25T12:00:00,55.9,0,5.1,30.9,34.4,No
2025-12-25T13:00:00,51.9,0,12.5,72.2,35.6,No
2025-12-25T14:00:00,56.8,0.01,15.8,83.5,47.1,No
2025-12-25T15:00:00,59.7,0,9.8,39.3,45.9,No
2025-12-25T16:00:00,43.5,0,7.4,77.8,26.5,Yes
2025-12-25T17:00:00,59.8,0,8.2,68.0,48.8,No
2025-12-25T18:00:00,53.2,0.01,8.5,47.5,40.5,No
2025-12-25T19:00:00,65.8,0,6.2,34.2,52.7,No
2025-12-25T20:00:00,63.8,0.01,1.1,36.6,51.0,No
2025-12-25T21:00:00,55.4,0,3.3,37.1,39.0,No
2025-12-25T22:00:00,50.7,0,3.7,84.8,39.9,No
2025-12-25T23:00:00,55.8,0,7.6,63.3,39.6,No
2025-12-26T00:00:00,53.3,0,4.3,79.5,32.9,No
2025-12-26T01:00:00,48.7,0.07,9.4,31.2,30.9,Yes
2025-12-26T02:00:00,51.2,0,5.3,70.6,38.6,No
2025-12-26T03:00:00,59.5,0.11,12.4,94.3,44.9,No
2025-12-26T04:00:00,52.7,0,8.4,82.0,37.0,No
2025-12-26T05:00:00,54.8,0,7.5,83.5,39.4,No
2025-12-26T06:00:00,46.0,0,6.9,76.1,28.9,Yes
2025-12-26T07:00:00,50.6,0,0,72.1,35.5,No
2025-12-26T08:00:00,55.9,0,8.4,78.0,43.8,No
2025-12-26T09:00:00,46.5,0.03,5.2,39.5,30.1,Yes
2025-12-26T10:00:00,54.6,0,6.5,51.3,38.0,No
2025-12-26T11:00:00,68.3,0,8.7,43.4,60.1,No
2025-12-26T12:00:00,63.7,0,5.1,54.0,52.1,No
2025-12-26T13:00:00,56.5,0,13.0,58.7,36.7,No
2025-12-26T14:00:00,48.0,0,10.6,45.1,36.3,No
2025-12-26T15:00:00,57.5,0,5.9,88.1,38.1,No
2025-12-26T16:00:00,45.8,0,9.8,32.5,26.5,Yes
2025-12-26T17:00:00,53.5,0,15.8,62.5,35.3,No
2025-12-26T18:00:00,42.0,0.04,7.7,68.1,24.1,Yes
2025-12-26T19:00:00,53.9,0,4.5,67.4,40.1,No
2025-12-26T20:00:00,56.8,0,5.9,34.8,42.0,No
2025-12-26T21:00:00,69.5,0,4.5,65.3,55.0,No
2025-12-26T22:00:00,59.7,0,14.4,53.7,42.8,No
2025-12-26T23:00:00,44.7,0,5.8,88.3,26.2,Yes
2025-12-27T00:00:00,67.0,0,2.6,94.2,54.6,No
2025-12-27T01:00:00,51.1,0,14.9,75.1,33.4,No
2025-12-27T02:00:00,56.3,0,21.4,74.0,44.6,No
2025-12-27T03:00:00,62.8,0,6.2,52.7,48.3,No
2025-12-27T04:00:00,52.3,0,8.0,53.4,32.5,No
2025-12-27T05:00:00,57.0,0,5.8,93.0,45.6,No
2025-12-27T06:00:00,49.1,0,1.4,77.1,33.9,No
2025-12-27T07:00:00,57.1,0,7.9,86.3,42.2,No
2025-12-27T08:00:00,51.6,0,3.0,47.2,33.9,No
2025-12-27T09:00:00,58.0,0,4.5,42.7,47.5,No
2025-12-27T10:00:00,59.8,0,10.9,78.3,52.7,No
2025-12-27T11:00:00,54.9,0.02,13.3,92.9,38.7,No
2025-12-27T12:00:00,47.2,0,10.5,72.3,24.9,Yes
2025-12-27T13:00:00,54.7,0,2.7,74.7,39.0,No
2025-12-27T14:00:00,51.6,0.09,4.1,94.0,41.9,No
2025-12-27T15:00:00,59.9,0,9.7,86.6,48.4,No
2025-12-27T16:00:00,65.9,0,12.2,60.5,52.4,No
2025-12-27T17:00:00,48.7,0,11.5,64.9,35.7,No
2025-12-27T18:00:00,54.6,0,7.1,79.0,42.9,No
2025-12-27T19:00:00,62.4,0,8.5,32.6,48.9,No
2025-12-27T20:00:00,54.4,0,4.2,81.5,39.1,No
2025-12-27T21:00:00,66.9,0,11.4,58.3,56.5,No
2025-12-27T22:00:00,55.1,0,11.8,42.8,39.4,No
2025-12-27T23:00:00,44.8,0,9.5,47.5,37.1,No
2025-12-28T00:00:00,70.0,0.22,10.0,91.0,53.1,No
2025-12-28T01:00:00,62.3,0,0.4,74.0,46.6,No
2025-12-28T02:00:00,66.0,0,5.5,31.0,46.4,No
2025-12-28T03:00:00,59.1,0,8.4,75.6,47.4,No
2025-12-28T04:00:00,45.7,0,8.4,30.7,31.9,Yes
2025-12-28T05:00:00,42.9,0,1.1,34.7,26.1,Yes
2025-12-28T06:00:00,53.0,0,3.5,39.8,32.5,No
2025-12-28T07:00:00,64.0,0,10.3,80.2,49.4,No
2025-12-28T08:00:00,63.9,0,13.0,60.8,46.5,No
2025-12-28T09:00:00,57.8,0,9.9,58.5,38.7,No
2025-12-28T10:00:00,43.0,0,2.6,31.7,24.6,Yes
2025-12-28T11:00:00,47.2,0,6.4,78.8,37.9,No
2025-12-28T12:00:00,55.4,0,10.0,52.1,39.9,No
2025-12-28T13:00:00,62.9,0,3.9,36.3,46.5,No
2025-12-28T14:00:00,66.8,0,1.6,72.7,51.1,No
2025-12-28T15:00:00,54.2,0,2.3,31.2,40.7,No
2025-12-28T16:00:00,63.2,0,13.5,72.5,46.3,No
2025-12-28T17:00:00,61.1,0,9.2,82.3,50.1,No
2025-12-28T18:00:00,54.6,0,11.0,42.9,36.8,No
2025-12-28T19:00:00,65.4,0,9.6,87.5,48.1,No
2025-12-28T20:00:00,50.7,0,9.1,36.3,35.9,No
2025-12-28T21:00:00,44.6,0.17,15.9,68.2,32.4,No
2025-12-28T22:00:00,70.3,0,10.4,32.1,50.1,No
2025-12-28T23:00:00,58.6,0,0,73.9,42.2,No
2025-12-29T00:00:00,64.5,0,8.8,61.1,51.7,No
2025-12-29T01:00:00,50.4,0,5.0,64.8,39.2,No
2025-12-29T02:00:00,52.3,0.05,6.6,32.8,31.6,Yes
2025-12-29T03:00:00,56.0,0,6.8,35.9,31.7,Yes
2025-12-29T04:00:00,58.8,0,6.3,83.5,39.1,No
2025-12-29T05:00:00,45.5,0,14.0,37.8,28.1,Yes
2025-12-29T06:00:00,54.6,0,6.2,63.9,38.8,No
2025-12-29T07:00:00,58.2,0,8.4,53.9,49.2,No
2025-12-29T08:00:00,47.2,0.06,6.4,42.3,34.7,No
2025-12-29T09:00:00,54.3,0,3.7,92.3,37.1,No
2025-12-29T10:00:00,51.6,0,0,69.4,38.2,No
2025-12-29T11:00:00,63.7,0,5.2,75.2,44.8,No
2025-12-29T12:00:00,52.9,0,12.7,58.2,33.9,No
2025-12-29T13:00:00,58.9,0,7.6,86.0,40.1,No
2025-12-29T14:00:00,53.6,0,8.5,33.3,40.8,No
2025-12-29T15:00:00,48.3,0,3.6,71.8,34.0,No
2025-12-29T16:00:00,58.1,0,2.1,77.7,41.3,No
2025-12-29T17:00:00,51.5,0,15.6,80.3,33.6,No
2025-12-29T18:00:00,44.9,0,6.1,75.8,24.9,Yes
2025-12-29T19:00:00,56.2,0,9.7,60.6,45.5,No
2025-12-29T20:00:00,41.6,0,12.2,88.7,29.8,Yes
2025-12-29T21:00:00,49.0,0.05,7.0,46.6,34.3,No
2025-12-29T22:00:00,65.0,0,0.8,35.7,50.4,No
2025-12-29T23:00:00,57.6,0,10.8,74.5,38.7,No
2025-12-30T00:00:00,54.8,0,9.9,59.7,44.1,No
2025-12-30T01:00:00,57.1,0,8.0,67.2,45.7,No
2025-12-30T02:00:00,45.0,0,9.6,80.1,32.7,No
2025-12-30T03:00:00,58.5,0,11.5,90.9,43.2,No
2025-12-30T04:00:00,50.7,0,2.4,45.4,38.6,No
2025-12-30T05:00:00,37.8,0,5.0,60.7,19.8,Yes
2025-12-30T06:00:00,45.6,0.19,3.7,33.6,33.2,No
2025-12-30T07:00:00,44.2,0,5.7,51.3,25.1,Yes
2025-12-30T08:00:00,62.9,0,9.2,69.3,51.7,No
2025-12-30T09:00:00,54.6,0,6.6,34.6,42.5,No
2025-12-30T10:00:00,59.5,0,0,83.8,47.8,No
2025-12-30T11:00:00,58.4,0,15.1,42.8,40.0,No
2025-12-30T12:00:00,39.4,0,16.3,59.8,22.2,Yes
2025-12-30T13:00:00,54.7,0,15.0,82.2,41.1,No
2025-12-30T14:00:00,46.1,0,13.1,74.6,34.4,No
2025-12-30T15:00:00,58.5,0,8.0,76.5,48.2,No
2025-12-30T16:00:00,48.2,0.03,12.0,82.9,30.4,Yes
2025-12-30T17:00:00,65.8,0,6.1,31.9,56.2,No
2025-12-30T18:00:00,57.9,0.14,13.1,42.4,44.2,No
2025-12-30T19:00:00,57.0,0,10.8,89.4,43.1,No
2025-12-30T20:00:00,37.5,0,3.0,44.7,18.6,Yes
2025-12-30T21:00:00,63.0,0,14.6,32.0,46.0,No
2025-12-30T22:00:00,56.6,0,7.6,71.1,46.6,No
2025-12-30T23:00:00,67.9,0,6.8,91.6,52.2,No
2025-12-31T00:00:00,45.3,0,1.9,81.6,33.1,No
2025-12-31T01:00:00,56.5,0,5.4,80.1,44.8,No
2025-12-31T02:00:00,68.2,0.02,9.5,32.1,52.8,No
2025-12-31T03:00:00,65.2,0,0,42.0,54.5,No
2025-12-31T04:00:00,52.0,0,5.8,57.8,41.2,No
2025-12-31T05:00:00,52.9,0.05,5.8,54.5,40.5,No
2025-12-31T06:00:00,55.1,0,13.8,76.4,36.7,No
2025-12-31T07:00:00,48.4,0,7.8,66.3,35.1,No
2025-12-31T08:00:00,52.2,0,8.5,85.8,34.9,No
2025-12-31T09:00:00,52.2,0,11.1,80.9,37.5,No
2025-12-31T10:00:00,55.0,0,5.2,83.8,37.2,No
2025-12-31T11:00:00,50.1,0,13.1,86.3,31.9,Yes
2025-12-31T12:00:00,47.4,0,17.3,80.1,32.7,No
2025-12-31T13:00:00,49.7,0,4.8,78.5,31.2,Yes
2025-12-31T14:00:00,67.5,0,9.1,37.2,50.4,No
2025-12-31T15:00:00,51.2,0,3.5,69.3,38.4,No
2025-12-31T16:00:00,52.1,0,8.3,82.9,43.5,No
2025-12-31T17:00:00,52.4,0,9.7,36.4,44.0,No
2025-12-31T18:00:00,59.8,0,9.7,94.3,41.3,No
2025-12-31T19:00:00,64.6,0,3.3,35.2,57.0,No
2025-12-31T20:00:00,64.4,0,7.4,59.0,53.2,No
2025-12-31T21:00:00,44.7,0,5.8,81.5,25.6,Yes
2025-12-31T22:00:00,51.0,0,8.2,84.0,41.0,No
2025-12-31T23:00:00,68.2,0.11,12.3,72.4,55.3,No
2026-01-01T00:00:00,44.5,0,13.6,91.8,30.2,Yes
2026-01-01T01:00:00,63.4,0,4.3,33.1,44.9,No
2026-01-01T02:00:00,51.8,0,7.3,68.9,34.7,No
2026-01-01T03:00:00,61.9,0,8.9,61.5,46.8,No
2026-01-01T04:00:00,63.4,0,4.3,32.1,47.2,No
2026-01-01T05:00:00,44.1,0,5.9,56.7,30.9,Yes
2026-01-01T06:00:00,60.8,0,4.0,86.8,48.7,No
2026-01-01T07:00:00,59.6,0,7.9,37.8,41.0,No
2026-01-01T08:00:00,53.2,0,6.4,39.2,39.1,No
2026-01-01T09:00:00,58.4,0,7.8,30.5,44.1,No
2026-01-01T10:00:00,55.7,0,9.8,64.3,42.6,No
2026-01-01T11:00:00,45.0,0,9.5,56.1,32.0,No
2026-01-01T12:00:00,68.1,0,0,68.2,50.8,No
2026-01-01T13:00:00,65.7,0,7.6,52.5,53.7,No
2026-01-01T14:00:00,54.1,0,11.7,44.1,41.1,No
2026-01-01T15:00:00,55.1,0,2.2,83.8,43.4,No
2026-01-01T16:00:00,63.2,0,12.2,32.7,49.3,No
2026-01-01T17:00:00,61.5,0,9.3,91.0,46.3,No
2026-01-01T18:00:00,66.7,0.09,12.1,62.3,55.0,No
2026-01-01T19:00:00,60.5,0,5.0,65.3,38.6,No
2026-01-01T20:00:00,50.5,0,5.9,44.2,37.1,No
2026-01-01T21:00:00,50.2,0,11.5,57.3,37.5,No
2026-01-01T22:00:00,49.4,0,8.2,79.7,33.6,No
2026-01-01T23:00:00,52.5,0,0.2,38.7,30.7,Yes
2026-01-02T00:00:00,41.7,0,6.0,94.2,31.2,Yes
2026-01-02T01:00:00,50.5,0,2.7,48.1,38.7,No
2026-01-02T02:00:00,61.9,0.05,6.4,75.1,48.7,No
2026-01-02T03:00:00,60.0,0,4.6,45.3,41.6,No
2026-01-02T04:00:00,38.8,0.02,1.9,45.9,21.6,Yes
2026-01-02T05:00:00,52.9,0,3.3,92.0,36.2,No
2026-01-02T06:00:00,46.2,0.03,12.0,44.7,31.8,Yes
2026-01-02T07:00:00,55.8,0,15.6,88.3,40.5,No
2026-01-02T08:00:00,54.9,0,9.6,46.1,40.1,No
2026-01-02T09:00:00,46.0,0,11.0,59.5,24.8,Yes
2026-01-02T10:00:00,63.4,0,1.1,73.8,52.0,No
2026-01-02T11:00:00,58.7,0,5.2,67.0,44.9,No
2026-01-02T12:00:00,56.9,0,17.8,70.0,37.9,No
2026-01-02T13:00:00,57.1,0,7.7,35.4,43.9,No
2026-01-02T14:00:00,62.8,0,5.0,57.2,42.2,No
2026-01-02T15:00:00,56.7,0,2.6,74.0,43.1,No
2026-01-02T16:00:00,58.8,0,8.7,90.1,44.8,No
2026-01-02T17:00:00,47.8,0,3.6,69.8,29.9,Yes
2026-01-02T18:00:00,65.7,0,9.3,71.5,53.6,No
2026-01-02T19:00:00,54.8,0,0,79.1,43.1,No
2026-01-02T20:00:00,56.4,0,3.9,71.8,42.6,No
2026-01-02T21:00:00,66.5,0.02,5.6,54.7,51.5,No
2026-01-02T22:00:00,45.1,0,10.8,63.1,27.3,Yes
2026-01-02T23:00:00,68.7,0.02,14.4,48.3,51.7,No
2026-01-03T00:00:00,47.5,0,13.7,37.1,30.5,Yes
2026-01-03T01:00:00,59.1,0.01,8.2,52.7,40.7,No
2026-01-03T02:00:00,46.5,0,16.7,58.8,31.4,Yes
2026-01-03T03:00:00,62.7,0,4.4,79.7,43.9,No
2026-01-03T04:00:00,53.1,0,10.8,64.3,35.6,No
2026-01-03T05:00:00,57.6,0,11.1,55.3,47.1,No
2026-01-03T06:00:00,55.6,0,7.2,47.9,43.8,No
2026-01-03T07:00:00,66.8,0.06,6.1,89.6,55.1,No
2026-01-03T08:00:00,53.4,0,9.6,48.8,35.8,No
2026-01-03T09:00:00,47.5,0,10.8,75.3,34.0,No
2026-01-03T10:00:00,53.7,0,2.6,32.8,33.8,No
2026-01-03T11:00:00,48.9,0,7.7,73.3,35.4,No
2026-01-03T12:00:00,50.4,0,1.5,94.4,32.9,No
2026-01-03T13:00:00,53.0,0.09,9.2,69.6,37.4,No
2026-01-03T14:00:00,57.4,0,6.2,37.1,44.2,No
2026-01-03T15:00:00,51.4,0,10.4,57.9,35.0,No
2026-01-03T16:00:00,50.5,0,10.4,43.7,31.9,Yes
2026-01-03T17:00:00,67.9,0.18,10.2,74.4,50.8,No
2026-01-03T18:00:00,51.7,0.14,15.4,80.9,38.7,No
2026-01-03T19:00:00,51.2,0.07,6.9,44.9,29.4,Yes
2026-01-03T20:00:00,60.0,0.05,0.7,54.6,46.1,No
2026-01-03T21:00:00,75.1,0,10.6,92.7,60.3,No
2026-01-03T22:00:00,48.9,0,7.7,73.9,32.6,No
2026-01-03T23:00:00,44.5,0,2.5,30.5,29.3,Yes
2026-01-04T00:00:00,55.3,0,2.8,70.1,43.2,No
2026-01-04T01:00:00,52.6,0,10.5,43.4,42.3,No
2026-01-04T02:00:00,49.6,0.08,1.0,57.0,36.5,No
2026-01-04T03:00:00,57.0,0.13,12.5,73.0,36.7,No
2026-01-04T04:00:00,53.4,0,13.1,52.4,33.4,No
2026-01-04T05:00:00,43.9,0.04,3.9,60.1,30.8,Yes
2026-01-04T06:00:00,55.6,0,8.0,46.9,38.9,No
2026-01-04T07:00:00,51.6,0,6.9,56.2,36.5,No
2026-01-04T08:00:00,71.8,0,8.4,89.1,54.3,No
2026-01-04T09:00:00,41.4,0,6.9,83.5,24.5,Yes
2026-01-04T10:00:00,64.8,0,6.5,62.9,49.9,No
2026-01-04T11:00:00,53.1,0,14.1,54.2,37.2,No
2026-01-04T12:00:00,69.3,0,11.7,39.2,57.9,No
